NetProfit,PF,MaxDD,Trades,SmartScore,Params
2045.0,1.0413006159749572,2464.0,4224,1426.486977270088,"ARS(3,0.015) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
1923.0,1.0411495335102285,2022.0,4038,1425.612754870528,"ARS(8,0.015) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
2077.0,1.0545516625518727,2686.0,2274,1424.8658620350245,"ARS(8,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
2146.0,1.0400559962669156,2839.0,5523,1423.6255695808145,"ARS(8,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
2089.0,1.0465619079460604,2703.0,3334,1419.1015355701159,"ARS(5,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
2136.0,1.059800106385957,2992.0,2222,1416.2493914166694,"ARS(3,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
2048.0,1.0550774526678142,2644.0,2363,1413.3952270170614,"ARS(8,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
2082.0,1.0363750720687668,2634.0,6847,1413.2387346392272,"ARS(3,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
2004.0,1.0515193583217646,2461.0,2363,1412.1731631663424,"ARS(3,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
2115.0,1.0394508589655107,2792.0,5535,1410.7023657033208,"ARS(5,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
2012.0,1.0543020619669654,2540.0,2021,1406.6682683538027,"ARS(3,0.015) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
2028.0,1.0617671245393354,2660.0,1544,1405.5246270011567,"ARS(5,0.02) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
2127.0,1.0474384994535764,2952.0,3639,1400.8436169125737,"ARS(5,0.02) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
2020.0,1.0378723962727563,2485.0,5832,1400.4690985110005,"ARS(3,0.015) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
2088.0,1.0495573540929912,2826.0,3232,1400.1250673052427,"ARS(3,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
2040.0,1.0540397350993378,2679.0,2254,1400.0788251091606,"ARS(5,0.02) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
2031.0,1.03893489763055,2541.0,5784,1399.0696042220175,"ARS(8,0.02) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
2050.0,1.0405531047852663,2627.0,4856,1398.4095088565596,"ARS(3,0.015) ADX(14) RVI(10) Q(8) Sc(3) NL(20)"
1939.0,1.0497919983565303,2290.0,2780,1396.1225547416407,"ARS(8,0.02) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
2050.0,1.0548979701140806,2793.0,1989,1387.4893101077025,"ARS(3,0.015) ADX(21) RVI(10) Q(13) Sc(4) NL(20)"
1907.0,1.0410354622138063,2168.0,3939,1384.803729381786,"ARS(5,0.02) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
1811.0,1.0409784133592794,1840.0,3552,1378.0788790889294,"ARS(5,0.015) ADX(14) RVI(21) Q(8) Sc(4) NL(20)"
2022.0,1.0592249787645354,2774.0,1616,1377.510230937671,"ARS(5,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
1944.0,1.0406847766941527,2369.0,4905,1372.7040343964127,"ARS(8,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(10)"
2067.0,1.0432634949871278,2860.0,4566,1371.7720382559753,"ARS(8,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
2037.0,1.0391196635363253,2729.0,5780,1369.3147591043441,"ARS(3,0.02) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
2059.0,1.0485212678213738,2886.0,2772,1368.8215130891508,"ARS(8,0.02) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
1934.0,1.048662657574919,2411.0,2877,1368.313034509441,"ARS(8,0.015) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
1982.0,1.0445683703986868,2577.0,3934,1366.1967204237806,"ARS(8,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
1971.0,1.0464201601507301,2556.0,2790,1364.8055423882272,"ARS(8,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
2001.0,1.054360228198859,2732.0,2253,1364.3137717446436,"ARS(8,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
1932.0,1.055735056542811,2479.0,1689,1363.6048463970524,"ARS(8,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
1973.0,1.060051742504946,2691.0,1526,1359.694505241359,"ARS(5,0.02) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
1981.0,1.0467967495039214,2634.0,3230,1358.2030133398405,"ARS(8,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
2042.0,1.0349993144110792,2799.0,6907,1354.9612771043876,"ARS(3,0.015) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
1971.0,1.0441127101004901,2601.0,3897,1353.733818976494,"ARS(8,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
2025.0,1.0476224072244955,2875.0,3322,1346.9430950029227,"ARS(8,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
2053.0,1.0463368392542771,3009.0,3290,1341.072250586235,"ARS(3,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
1963.0,1.033954888258493,2573.0,6907,1340.0590556261864,"ARS(8,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(10)"
1987.0,1.03666931182756,2688.0,5574,1339.6604595482324,"ARS(5,0.015) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
1896.0,1.035601622352411,2334.0,5008,1338.6287673712645,"ARS(8,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(10)"
2109.0,1.0466582597730139,3250.0,3700,1337.8195574916886,"ARS(8,0.015) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
1956.0,1.0499578576354303,2696.0,2795,1334.275967733174,"ARS(5,0.02) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
1788.0,1.0337906792153306,1932.0,5868,1333.2499527099042,"ARS(3,0.015) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
1943.0,1.044079947367227,2620.0,3839,1331.1334237103163,"ARS(5,0.02) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
1961.0,1.0375368477470235,2668.0,5761,1326.6886792070377,"ARS(5,0.02) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
1900.0,1.0589604344453065,2592.0,1417,1325.0953802990532,"ARS(3,0.02) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
1933.0,1.043523292729606,2642.0,3943,1319.7661115194508,"ARS(3,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
1959.0,1.0511902584337192,2802.0,2235,1319.713994021825,"ARS(3,0.015) ADX(21) RVI(21) Q(13) Sc(4) NL(10)"
1997.0,1.0474358060761537,2971.0,3316,1312.0871313097975,"ARS(3,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
1903.0,1.0365104946088024,2533.0,5804,1309.22572098802,"ARS(8,0.02) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
1900.0,1.0554178212046084,2673.0,1626,1306.7208785929597,"ARS(5,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
1943.0,1.0506993006993006,2826.0,2408,1304.3117437124592,"ARS(8,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
1910.0,1.0492204612807627,2704.0,2361,1300.6302447081107,"ARS(8,0.02) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
1802.0,1.0457139957888328,2280.0,2894,1294.2147118210692,"ARS(3,0.02) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
1822.0,1.0466258924687155,2373.0,2776,1293.1997667692929,"ARS(3,0.02) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
1987.0,1.0346965146329539,2951.0,6900,1292.8826402815241,"ARS(5,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
1872.0,1.056037837514219,2655.0,1488,1291.249400278653,"ARS(8,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
1878.0,1.0549395898546061,2704.0,1620,1285.810325640544,"ARS(8,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
1819.0,1.0392296411318152,2375.0,3939,1281.5991303178114,"ARS(3,0.02) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
1834.0,1.0440357280061467,2493.0,3409,1277.7002036322388,"ARS(5,0.015) ADX(21) RVI(21) Q(13) Sc(3) NL(10)"
1902.0,1.035334770008174,2714.0,5514,1276.3849705441712,"ARS(3,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
1880.0,1.055081890363599,2785.0,1614,1273.9588656927208,"ARS(8,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
1877.0,1.0376220159948688,2687.0,4252,1266.824849760875,"ARS(3,0.015) ADX(14) RVI(10) Q(5) Sc(4) NL(20)"
1760.0,1.0421839796749917,2268.0,3219,1261.8628262437983,"ARS(5,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
1819.0,1.045861382144568,2577.0,2409,1255.3925393433872,"ARS(8,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
1758.0,1.039638339609028,2295.0,3460,1252.6965051629002,"ARS(5,0.02) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
1825.0,1.0397664131784803,2625.0,3615,1244.310625607034,"ARS(3,0.015) ADX(14) RVI(10) Q(8) Sc(4) NL(20)"
1757.0,1.0411793657862047,2362.0,3376,1242.4287868013867,"ARS(5,0.015) ADX(14) RVI(14) Q(13) Sc(4) NL(10)"
1926.0,1.0546243512294733,3196.0,2195,1239.145010046343,"ARS(3,0.02) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
1783.0,1.0478105810741962,2587.0,2074,1231.215411925196,"ARS(5,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
1785.0,1.0445192667414889,2600.0,2882,1226.6229546931302,"ARS(5,0.015) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
1867.0,1.0378341135226052,2942.0,4794,1219.8667148997129,"ARS(8,0.02) ADX(14) RVI(10) Q(8) Sc(3) NL(20)"
1793.0,1.04642071197411,2692.0,2309,1219.599802762337,"ARS(8,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
1774.0,1.0467642019243444,2614.0,2271,1219.43767678867,"ARS(8,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
1762.0,1.0475265684846524,2587.0,2056,1216.384482450216,"ARS(8,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
1797.0,1.0370783039306717,2669.0,4136,1215.0408867932044,"ARS(8,0.02) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
1796.0,1.0395812672176308,2698.0,3711,1212.7097661229311,"ARS(8,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
1744.0,1.0416726403823178,2492.0,3388,1212.4112952661253,"ARS(5,0.015) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
1914.0,1.0429003698307744,3280.0,3287,1205.3812245507863,"ARS(5,0.02) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
1751.0,1.031916444898108,2502.0,5593,1204.2693248577627,"ARS(3,0.015) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
1771.0,1.0496203524698102,2730.0,2192,1202.378812564058,"ARS(8,0.02) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
1720.0,1.039485766758494,2469.0,3468,1196.8908279720242,"ARS(5,0.02) ADX(14) RVI(21) Q(8) Sc(4) NL(20)"
1750.0,1.0370472299256939,2599.0,4024,1194.1259720818293,"ARS(8,0.015) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
1685.0,1.0360582067194521,2315.0,3929,1193.2727808081181,"ARS(8,0.02) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
1758.0,1.0348615848338225,2632.0,4871,1191.8806775012185,"ARS(3,0.015) ADX(14) RVI(14) Q(8) Sc(3) NL(20)"
1724.0,1.0439751045811652,2554.0,2353,1191.2980409702996,"ARS(8,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
1776.0,1.047183846971307,2827.0,2281,1188.0659973304214,"ARS(3,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
1768.0,1.045754509458865,2808.0,2227,1183.9741116311945,"ARS(3,0.015) ADX(21) RVI(10) Q(13) Sc(4) NL(10)"
1837.0,1.0381928562518192,3056.0,4523,1183.6893476505659,"ARS(5,0.015) ADX(21) RVI(14) Q(5) Sc(3) NL(10)"
1626.0,1.0403834691039142,2174.0,2995,1179.0239202418206,"ARS(8,0.015) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
1699.0,1.0408168168168168,2502.0,3210,1178.5842253877445,"ARS(8,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
1759.0,1.0414848706398434,2798.0,3306,1174.642143790385,"ARS(8,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
1742.0,1.0443178059887552,2750.0,2792,1173.6784632467172,"ARS(5,0.02) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
1729.0,1.032829529487715,2655.0,5872,1166.4025189315867,"ARS(8,0.015) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
1765.0,1.0303556686846451,2796.0,6925,1166.3531010956892,"ARS(5,0.015) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
1771.0,1.0358030930961286,2884.0,4782,1163.373463897288,"ARS(5,0.02) ADX(14) RVI(10) Q(8) Sc(3) NL(20)"
1666.0,1.035698980029142,2419.0,3935,1162.875388009537,"ARS(3,0.02) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
1843.0,1.051739142640577,3337.0,2114,1162.5016432089383,"ARS(3,0.02) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
1805.0,1.052703807521607,3174.0,1845,1162.3014268268294,"ARS(3,0.02) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
1652.0,1.0372264912003966,2384.0,3441,1160.2777379896095,"ARS(8,0.02) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
1715.0,1.0405035189646215,2695.0,2793,1159.4954743497892,"ARS(3,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
1653.0,1.038899609356615,2411.0,2794,1158.6162827327516,"ARS(8,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
1722.0,1.0376706335316765,2721.0,4161,1157.1485759238096,"ARS(3,0.015) ADX(14) RVI(14) Q(13) Sc(3) NL(20)"
1707.0,1.042677133856693,2707.0,2749,1154.6969427101174,"ARS(5,0.015) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
1702.0,1.0471442025372555,2733.0,1935,1152.3596487252094,"ARS(5,0.02) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
1789.0,1.0311325351524432,3015.0,6907,1150.7773583204746,"ARS(8,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
1720.0,1.0475532209012994,2854.0,1921,1147.0534377070505,"ARS(5,0.02) ADX(21) RVI(10) Q(13) Sc(4) NL(20)"
1736.0,1.0442732906582337,2923.0,2673,1144.047982192789,"ARS(5,0.02) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
1698.0,1.046667582795108,2785.0,2218,1141.4525084046843,"ARS(8,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
1709.0,1.045891514500537,2845.0,2147,1139.2151678020507,"ARS(5,0.02) ADX(21) RVI(10) Q(13) Sc(4) NL(10)"
1667.0,1.0415037968380432,2659.0,2932,1133.4291874455007,"ARS(5,0.015) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
1764.0,1.03894297635605,3137.0,3727,1126.1493242546837,"ARS(3,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
1625.0,1.0313011653664643,2455.0,5823,1123.986850248494,"ARS(3,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
1829.0,1.045710144203134,3509.0,2930,1123.8711092652088,"ARS(3,0.02) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
1709.0,1.0405620297628937,2921.0,3244,1122.5353546678357,"ARS(3,0.02) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
1696.0,1.0497798649838568,2971.0,1904,1116.8151116626655,"ARS(3,0.02) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
1570.0,1.047994619711421,2368.0,1401,1116.5523567772332,"ARS(8,0.02) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
1630.0,1.0330957747050822,2545.0,4221,1115.9351310598304,"ARS(5,0.015) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
1585.0,1.036319890009166,2421.0,3455,1106.701944255847,"ARS(8,0.02) ADX(14) RVI(21) Q(8) Sc(4) NL(20)"
1712.0,1.0414708589700112,3076.0,3032,1103.88689360863,"ARS(8,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
1618.0,1.0393511199747063,2649.0,3128,1099.2744882462248,"ARS(5,0.02) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
1579.0,1.0318244114801678,2471.0,4230,1090.3833126269476,"ARS(5,0.015) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
1631.0,1.0405348311255809,2838.0,2925,1082.6182122772534,"ARS(8,0.015) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
1622.0,1.0483385486514678,2855.0,1624,1082.3711813575308,"ARS(3,0.02) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
1618.0,1.050200117898917,2851.0,1378,1082.170290893165,"ARS(3,0.02) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
1627.0,1.040619148670578,2836.0,2737,1080.3262856604329,"ARS(8,0.015) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
1542.0,1.0474973047897735,2486.0,1356,1078.841065980384,"ARS(8,0.02) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
1581.0,1.0401952558919991,2636.0,2780,1076.83911705425,"ARS(8,0.02) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
1725.0,1.0359202881952398,3329.0,4577,1072.7353206488106,"ARS(3,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
1559.0,1.0292791946812907,2491.0,5848,1071.0494356615486,"ARS(5,0.015) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
1627.0,1.029895448615475,2827.0,5628,1070.4228279656177,"ARS(3,0.015) ADX(14) RVI(21) Q(5) Sc(3) NL(20)"
1636.0,1.033653549462078,2928.0,4151,1066.5093383703074,"ARS(5,0.02) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
1618.0,1.0410691169378379,2971.0,2850,1056.611360685875,"ARS(5,0.02) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
1526.0,1.0337446375657866,2474.0,3535,1055.3213252109915,"ARS(5,0.015) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
1525.0,1.0413738842616458,2529.0,2002,1054.6521274399056,"ARS(8,0.015) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
1632.0,1.0361694111389375,3026.0,3340,1053.4690250303674,"ARS(8,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
1634.0,1.033100374759445,3018.0,4801,1052.685215987112,"ARS(5,0.02) ADX(14) RVI(14) Q(8) Sc(3) NL(20)"
1533.0,1.0414369120986053,2589.0,2015,1051.8663764970102,"ARS(5,0.015) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
1566.0,1.0299707182637652,2677.0,4973,1050.4976845128672,"ARS(5,0.02) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
1590.0,1.0477362795724752,2960.0,1550,1046.420027964972,"ARS(3,0.02) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
1567.0,1.0399123812434732,2815.0,2358,1042.5737053157534,"ARS(8,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
1657.0,1.0366034151406038,3317.0,3625,1032.6150408127814,"ARS(3,0.02) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
1596.0,1.040318302387268,3047.0,2794,1031.656524549571,"ARS(3,0.02) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
1558.0,1.0377935183388318,2950.0,3289,1016.9071079068553,"ARS(5,0.02) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
1585.0,1.0275383973868928,3014.0,6893,1016.1270026567414,"ARS(3,0.02) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
1536.0,1.0381207653934927,2857.0,2878,1014.734310579359,"ARS(8,0.015) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
1542.0,1.0364401172133473,2883.0,3238,1013.6944442109485,"ARS(8,0.02) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
1522.0,1.0289678536761766,2771.0,5775,1007.6496418061644,"ARS(3,0.02) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
1507.0,1.0287600908414283,2700.0,4982,1006.7152317519691,"ARS(8,0.02) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
1527.0,1.033603274503763,3246.0,3621,957.016856759184,"ARS(8,0.02) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
1505.0,1.028111399592805,3200.0,5589,943.4802782848607,"ARS(8,0.02) ADX(14) RVI(21) Q(5) Sc(3) NL(20)"
